country,date,type,party,id,created_at,updated_at,party_id_source,seats,vote_share,votes,data_source,description,comment,data_json,election_id,party_id,alliance_id
GRC,1993-10-10,parliament,ND,893,2026-01-18 10:42:44.625000,2026-01-18 10:42:44.626000,Néa Đimokratía,111,39.3,2711737,no-2010,,,{},654,47,
GRC,1993-10-10,parliament,POLAN,2486,2026-01-18 10:42:49.055000,2026-01-18 10:42:49.056000,Politiki Anixi,10,4.9,336460,no-2010,,,{},654,1412,
GRC,1993-10-10,parliament,KKE,1213,2026-01-18 10:42:45.603000,2026-01-18 10:42:45.604000,Kommounistikó Kómma Elládas,9,4.5,313001,no-2010,,,{},654,614,
GRC,1993-10-10,parliament,SYN,7470,2026-01-18 10:43:02.256000,2026-01-18 10:43:02.258000,Left and Progress Coalition,0,2.9,202887,no-2010,,,{},654,1441,
GRC,1994-06-12,ep,PASOK,405,2026-01-18 10:42:43.291000,2026-01-18 10:42:43.293000,Panhellenic Socialist Movement Party,10,37.6,2458619,ejpr,,,{},613,1338,
GRC,1994-06-12,ep,ND,42,2026-01-18 10:42:42.347000,2026-01-18 10:42:42.348000,New Democracy,9,32.7,2133372,ejpr,,,{},613,47,
GRC,1994-06-12,ep,POLAN,2761,2026-01-18 10:42:49.843000,2026-01-18 10:42:49.845000,Political Spring,2,8.6,564778,ejpr,,,{},613,1412,
GRC,1994-06-12,ep,SYN,773,2026-01-18 10:42:44.283000,2026-01-18 10:42:44.284000,Progressive Left Coalition,2,6.3,408066,ejpr,,,{},613,1441,
GRC,1994-06-12,ep,KKE,887,2026-01-18 10:42:44.604000,2026-01-18 10:42:44.606000,Communist Party -- Exterior (Orthodox),2,6.3,410741,ejpr,,,{},613,614,
GRC,1994-06-12,ep,DIANA,4833,2026-01-18 10:42:55.538000,2026-01-18 10:42:55.539000,Centre / Right Alliance,0,2.8,182522,ejpr,,,{},613,1374,
GRC,1994-06-12,ep,EK,7226,2026-01-18 10:43:01.692000,2026-01-18 10:43:01.693000,Union of Centrists,0,1.19,77951,,,,{},613,2165,
GRC,1996-09-22,parliament,PASOK,1301,2026-01-18 10:42:45.832000,2026-01-18 10:42:45.833000,Panellinio Sosialistikó Kínima,162,41.49,2813245,mig,,,{},399,1338,
GRC,1996-09-22,parliament,ND,5183,2026-01-18 10:42:56.466000,2026-01-18 10:42:56.467000,Néa Đimokratía,108,38.12,2584765,mig,,,{},399,47,
GRC,1996-09-22,parliament,KKE,5254,2026-01-18 10:42:56.650000,2026-01-18 10:42:56.651000,Kommounistikó Kómma Elládas,11,5.61,380167,mig,,,{},399,614,
GRC,1996-09-22,parliament,SYN,1388,2026-01-18 10:42:46.037000,2026-01-18 10:42:46.038000,Synaspismós tīs Aristerás kai tīs Proódou,10,5.12,347051,mig,,,{},399,1441,
GRC,1996-09-22,parliament,DIKKI,224,2026-01-18 10:42:42.819000,2026-01-18 10:42:42.821000,Dimokratiko Koinoniko Kinima,9,4.43,300671,mig,,,{},399,720,
GRC,1996-09-22,parliament,POLAN,7452,2026-01-18 10:43:02.232000,2026-01-18 10:43:02.234000,ANOIXI,0,2.94,199463,mig,,,{},399,1412,
GRC,1999-06-13,ep,ND,4261,2026-01-18 10:42:53.865000,2026-01-18 10:42:53.866000,New Democracy,9,36,2314371,mig,,,{},482,47,
GRC,1999-06-13,ep,PASOK,1682,2026-01-18 10:42:46.868000,2026-01-18 10:42:46.869000,Panhellenic Socialist Movement Party,9,32.91,2115844,mig,,,{},482,1338,
GRC,1999-06-13,ep,KKE,4863,2026-01-18 10:42:55.603000,2026-01-18 10:42:55.605000,Communist Party -- Exterior (Orthodox),3,8.67,557365,mig,,,{},482,614,
GRC,1999-06-13,ep,DIKKI,943,2026-01-18 10:42:44.800000,2026-01-18 10:42:44.802000,Democratic Social Movement,2,6.85,440191,mig,,,{},482,720,
GRC,1999-06-13,ep,SYN,2310,2026-01-18 10:42:48.589000,2026-01-18 10:42:48.590000,Progressive Left Coalition,2,5.16,331928,mig,,,{},482,1441,
GRC,1999-06-13,ep,POLAN,3899,2026-01-18 10:42:52.898000,2026-01-18 10:42:52.899000,ANOIXI,0,2.28,146512,mig,,,{},482,1412,
GRC,1999-06-13,ep,OF,7228,2026-01-18 10:43:01.698000,2026-01-18 10:43:01.700000,FILEL,0,1.62,103962,mig,,,{},482,2166,
GRC,1999-06-13,ep,KEK,7229,2026-01-18 10:43:01.702000,2026-01-18 10:43:01.703000,KYNIGOI,0,1,64194,mig,,,{},482,2167,
GRC,2000-04-09,parliament,PASOK,2333,2026-01-18 10:42:48.650000,2026-01-18 10:42:48.651000,PA.SO.K,158,43.79,3007596,mig,,,{},475,1338,
GRC,2000-04-09,parliament,ND,320,2026-01-18 10:42:43.096000,2026-01-18 10:42:43.098000,N.D.,125,42.74,2935196,mig,,,{},475,47,
GRC,2000-04-09,parliament,KKE,4026,2026-01-18 10:42:53.246000,2026-01-18 10:42:53.247000,K.K.E.,11,5.52,379454,mig,,,{},475,614,
GRC,2000-04-09,parliament,SYN,1475,2026-01-18 10:42:46.262000,2026-01-18 10:42:46.263000,SYN,6,3.2,219880,mig,,,{},475,1441,
GRC,2000-04-09,parliament,DIKKI,7453,2026-01-18 10:43:02.236000,2026-01-18 10:43:02.237000,DH.K.KI.,0,2.69,184598,mig,,,{},475,720,
GRC,2004-03-07,parliament,ND,4156,2026-01-18 10:42:53.571000,2026-01-18 10:42:53.572000,Nea Dimokratia -- nd,166,45.36,3359058,mig,,,{},201,47,
GRC,2004-03-07,parliament,PASOK,2397,2026-01-18 10:42:48.818000,2026-01-18 10:42:48.819000,Panellinio Sosialistiko Kinima -- pasok,116,40.55,3002531,mig,,,{},201,1338,
GRC,2004-03-07,parliament,KKE,5322,2026-01-18 10:42:56.853000,2026-01-18 10:42:56.855000,Kommunistikon Komma Ellados -- kke,12,5.9,436573,mig,,,{},201,614,
GRC,2004-03-07,parliament,SYN,3184,2026-01-18 10:43:14.229000,2026-01-18 10:43:14.231000,Synaspismos,6,,,mig,,,{},201,1441,3835
GRC,2004-03-07,parliament,LAOS,2531,2026-01-18 10:42:49.179000,2026-01-18 10:42:49.181000,LA.O.S.,0,2.19,162103,mig,,,{},201,1179,
GRC,2004-03-07,parliament,DIKKI,2507,2026-01-18 10:42:49.106000,2026-01-18 10:42:49.108000,Dimokratiko Koinoniko Kinima -- dikki,0,1.79,132750,mig,,,{},201,720,
GRC,2004-03-07,parliament,SYRIZA,3835,2026-01-18 10:42:52.733000,2026-01-18 10:42:52.735000,Coalition of the Left and Progress (SYN),,3.26,241539,mig,,,"{""seats_alliance"": 6}",201,1592,
GRC,2004-06-13,ep,ND,4109,2026-01-18 10:42:53.471000,2026-01-18 10:42:53.473000,New Democracy,11,43.01,2633574,mig,,,{},672,47,
GRC,2004-06-13,ep,PASOK,4660,2026-01-18 10:42:54.895000,2026-01-18 10:42:54.896000,Panhellenic Socialist Movement Party,8,34.03,2083327,mig,,,{},672,1338,
GRC,2004-06-13,ep,KKE,4742,2026-01-18 10:42:55.235000,2026-01-18 10:42:55.237000,Communist Party -- Exterior (Orthodox),3,9.48,580396,mig,,,{},672,614,
GRC,2004-06-13,ep,SYRIZA,1016,2026-01-18 10:42:45.079000,2026-01-18 10:42:45.080000,Progressive Left Coalition,1,4.16,254447,mig,,,{},672,1592,
GRC,2004-06-13,ep,LAOS,5361,2026-01-18 10:42:56.936000,2026-01-18 10:42:56.938000,Laikos Orthodoxos Synagermos,1,4.12,252429,mig,,,{},672,1179,
GRC,2004-06-13,ep,no-seat,7232,2026-01-18 10:43:01.712000,2026-01-18 10:43:01.713000,GYN.EYR.,0,0.76,46565,mig,Women for Another Europe (GYN.EYR.),,{},672,2168,
GRC,2007-09-16,parliament,ND,4413,2026-01-18 10:42:54.250000,2026-01-18 10:42:54.252000,Nea Dimokratia,152,41.84,2994979,mig,"40 bonus seats for plurality winner (Patrikios and Karyotis 2008, 359).","Patrikios, Stratos, and Georgios Karyotis. 2008. “The Greek Parliamentary Election of 2007.” Electoral Studies 27(2): 356–59.","{""seats_bonus"": 40}",466,47,
GRC,2007-09-16,parliament,PASOK,1054,2026-01-18 10:42:45.167000,2026-01-18 10:42:45.169000,Pa.So.K,102,38.1,2727279,mig,,,{},466,1338,
GRC,2007-09-16,parliament,KKE,1183,2026-01-18 10:42:45.525000,2026-01-18 10:42:45.526000,K.K.E.,22,8.15,583750,mig,,,{},466,614,
GRC,2007-09-16,parliament,SYRIZA,4241,2026-01-18 10:42:53.803000,2026-01-18 10:42:53.804000,Sy.Riz.A,14,5.04,361101,mig,,,{},466,1592,
GRC,2007-09-16,parliament,LAOS,1575,2026-01-18 10:42:46.523000,2026-01-18 10:42:46.524000,La.O.S,10,3.8,271809,mig,,,{},466,1179,
GRC,2007-09-16,parliament,OP,7455,2026-01-18 10:43:02.239000,2026-01-18 10:43:02.240000,Oikologoi Prasinoi,0,1.05,75502,mig,,,{},466,1280,
GRC,2007-09-16,parliament,SYN,7454,2026-01-18 10:43:14.390000,2026-01-18 10:43:14.392000,Synaspismos tis Rizospastiksis Aristeras,,,,mig,,,{},466,1441,4241
GRC,2009-06-07,ep,PASOK,2375,2026-01-18 10:42:48.759000,2026-01-18 10:42:48.760000,Panhellenic Socialist Movement,8,36.65,1879229,mig,,,{},264,1338,
GRC,2009-06-07,ep,ND,3488,2026-01-18 10:42:51.757000,2026-01-18 10:42:51.758000,New Democracy,8,32.3,1656085,mig,,,{},264,47,
GRC,2009-06-07,ep,KKE,2435,2026-01-18 10:42:48.918000,2026-01-18 10:42:48.919000,Communist Party of Greece,2,8.35,428151,mig,,,{},264,614,
GRC,2009-06-07,ep,LAOS,1041,2026-01-18 10:42:45.133000,2026-01-18 10:42:45.135000,Popular Orthodox Rally,2,7.15,366616,mig,,,{},264,1179,
GRC,2009-06-07,ep,SYRIZA,2203,2026-01-18 10:42:48.301000,2026-01-18 10:42:48.302000,Coalition of the Radical Left,1,4.7,240971,mig,,,{},264,1592,
GRC,2009-06-07,ep,OP,453,2026-01-18 10:42:43.413000,2026-01-18 10:42:43.414000,Ecologist Greens,1,3.49,178960,mig,,,{},264,1280,
GRC,2009-06-07,ep,PMM,7236,2026-01-18 10:43:01.726000,2026-01-18 10:43:01.727000,Panellinio Makedoniko Metopo,0,1.27,65141,mig,,,{},264,2169,
GRC,2009-06-07,ep,KEK,7235,2026-01-18 10:43:01.722000,2026-01-18 10:43:01.724000,KEK,0,1.26,64824,mig,,,{},264,2167,
GRC,2009-10-04,parliament,PASOK,2606,2026-01-18 10:42:49.411000,2026-01-18 10:42:49.412000,Panhellenic Socialist Movement,160,43.92,3012542,mig,"50 bonus seats for plurality winner (Kovras 2010, 295).","Kovras, Iosif. 2010. “The Parliamentary Election in Greece, October 2009.” Electoral Studies 29(2): 293–96.
","{""seats_bonus"": 50}",651,1338,
GRC,2009-10-04,parliament,ND,3642,2026-01-18 10:42:52.180000,2026-01-18 10:42:52.181000,New Democracy,91,33.47,2295719,mig,,,{},651,47,
GRC,2009-10-04,parliament,KKE,4362,2026-01-18 10:42:54.113000,2026-01-18 10:42:54.114000,Communist Party,21,7.54,517249,mig,,,{},651,614,
GRC,2009-10-04,parliament,LAOS,4138,2026-01-18 10:42:53.530000,2026-01-18 10:42:53.531000,Popular Orthodox Rally,15,5.63,386205,mig,,,{},651,1179,
GRC,2009-10-04,parliament,SYRIZA,3939,2026-01-18 10:42:52.998000,2026-01-18 10:42:52.999000,Coalition of the Radical Left,13,4.6,315665,mig,,,{},651,1592,
GRC,2009-10-04,parliament,OP,4630,2026-01-18 10:42:54.808000,2026-01-18 10:42:54.810000,Ecologist Greens,0,2.53,173589,mig,,,{},651,1280,
GRC,2009-10-04,parliament,SYN,7456,2026-01-18 10:43:14.269000,2026-01-18 10:43:14.270000,Coalition of the Radical Left,,,,mig,,,{},651,1441,3939
GRC,2012-05-06,parliament,ND,6973,2026-01-18 10:43:00.986000,2026-01-18 10:43:00.987000,Nea Dimokratia,108,18.85,1192103,mig,,,"{""seats_bonus"": 50}",783,47,
GRC,2012-05-06,parliament,SYRIZA,6974,2026-01-18 10:43:00.990000,2026-01-18 10:43:00.991000,Syriza Enotiko Koinoniko Metopo,52,16.79,1061928,mig,,,{},783,1592,
GRC,2012-05-06,parliament,PASOK,6975,2026-01-18 10:43:00.993000,2026-01-18 10:43:00.994000,Pa.So.K,41,13.18,833452,mig,,,{},783,1338,
GRC,2012-05-06,parliament,ANEL,6979,2026-01-18 10:43:01.007000,2026-01-18 10:43:01.009000,Anexartitoi Ellines,33,10.62,671324,mig,,,{},783,2091,
GRC,2012-05-06,parliament,KKE,6976,2026-01-18 10:43:00.996000,2026-01-18 10:43:00.998000,K.K.E.,26,8.48,536105,mig,,,{},783,614,
GRC,2012-05-06,parliament,LS-CA,6980,2026-01-18 10:43:01.011000,2026-01-18 10:43:01.012000,Laikos Syndesmos - Chrysi Aygi,21,6.97,440966,mig,,,{},783,2092,
GRC,2012-05-06,parliament,DIMAR,6981,2026-01-18 10:43:01.014000,2026-01-18 10:43:01.015000,Dimokratiki Aristera,19,6.11,386394,mig,,,{},783,2093,
GRC,2012-05-06,parliament,OP,6978,2026-01-18 10:43:01.004000,2026-01-18 10:43:01.005000,Oikologoi Prasinoi,0,2.93,185485,mig,,,{},783,1280,
GRC,2012-05-06,parliament,LAOS,6977,2026-01-18 10:43:01,2026-01-18 10:43:01.001000,La.O.S,0,2.89,182925,mig,,,{},783,1179,
GRC,2012-05-06,parliament,DISY,6982,2026-01-18 10:43:01.018000,2026-01-18 10:43:01.019000,Dimokratiki Symmachia Ntora Mpakogianni,0,2.55,161550,mig,,,{},783,2094,
GRC,2012-05-06,parliament,DX,6983,2026-01-18 10:43:01.021000,2026-01-18 10:43:01.022000,"Dimiourgia, Xana!",0,2.15,135960,mig,,,{},783,2095,
GRC,2012-05-06,parliament,D-FS,6984,2026-01-18 10:43:01.024000,2026-01-18 10:43:01.026000,Drasi - Fileleytheri Symmachia,0,1.8,114066,mig,,,{},783,2096,
GRC,2012-05-06,parliament,AASA,6985,2026-01-18 10:43:01.028000,2026-01-18 10:43:01.029000,Antikapitalistiki Aristeri Synergasia,0,1.19,75416,mig,,,{},783,2097,
GRC,2012-05-06,parliament,SYN,7457,2026-01-18 10:43:15.700000,2026-01-18 10:43:15.702000,Syriza Enotiko Koinoniko Metopo,,,,mig,,,{},783,1441,6974
GRC,2012-06-17,parliament,ND,6986,2026-01-18 10:43:01.031000,2026-01-18 10:43:01.033000,Nea Dimokratia,129,29.66,1825637,mig,,,{},784,47,
GRC,2012-06-17,parliament,SYRIZA,6987,2026-01-18 10:43:01.035000,2026-01-18 10:43:01.036000,Syriza Enotiko Koinoniko Metopo,71,26.89,1655086,mig,,,{},784,1592,
GRC,2012-06-17,parliament,PASOK,6988,2026-01-18 10:43:01.038000,2026-01-18 10:43:01.039000,Pa.So.K,33,12.28,755868,mig,,,{},784,1338,
GRC,2012-06-17,parliament,ANEL,6989,2026-01-18 10:43:01.041000,2026-01-18 10:43:01.043000,Anexartitoi Ellines - Panos Kammenos,20,7.51,462466,mig,,,{},784,2091,
GRC,2012-06-17,parliament,LS-CA,6990,2026-01-18 10:43:01.045000,2026-01-18 10:43:01.046000,Laikos Syndesmos - Chrysi Aygi,18,6.92,425990,mig,,,{},784,2092,
GRC,2012-06-17,parliament,DIMAR,6991,2026-01-18 10:43:01.048000,2026-01-18 10:43:01.050000,Dimokratiki Aristera,17,6.26,385077,mig,,,{},784,2093,
GRC,2012-06-17,parliament,KKE,6992,2026-01-18 10:43:01.052000,2026-01-18 10:43:01.053000,K.K.E.,12,4.5,277204,mig,,,{},784,614,
GRC,2012-06-17,parliament,DX,6993,2026-01-18 10:43:01.055000,2026-01-18 10:43:01.056000,"Dimiourgia, Xana! (Dimiourgia Xana!-Drasi-Fileleytheri Symmachia)",0,1.59,98061,mig,,,{},784,2095,
GRC,2012-06-17,parliament,LAOS,6994,2026-01-18 10:43:01.059000,2026-01-18 10:43:01.060000,La.O.S,0,1.58,97094,mig,,,{},784,1179,
GRC,2012-06-17,parliament,D-FS,6995,2026-01-18 10:43:15.704000,2026-01-18 10:43:15.706000,"Dimiourgia, Xana! (Dimiourgia Xana!-Drasi-Fileleytheri Symmachia)",,,,mig,,,{},784,2096,6993
GRC,2014-05-25,ep,SYRIZA,7969,2026-01-18 10:43:03.487000,2026-01-18 10:43:03.488000,Synaspismos Rizospastikis Aristeras-Syriza,6,26.57,1518608,mig,,,{},826,1592,
GRC,2014-05-25,ep,ND,7972,2026-01-18 10:43:03.490000,2026-01-18 10:43:03.492000,Nea Dimokratia,5,22.72,1298713,mig,,,{},826,47,
GRC,2014-05-25,ep,LS-CA,7973,2026-01-18 10:43:03.494000,2026-01-18 10:43:03.495000,Laikos Syndesmos - Chrysi Aygi,3,9.39,536910,mig,,,{},826,2092,
GRC,2014-05-25,ep,PASOK,7975,2026-01-18 10:43:03.497000,2026-01-18 10:43:03.498000,Elia Dimokratiki Parataxi,2,8.02,458403,"ansa, mig",Electoral alliance: Olive Tree – Democratic Alignment (Elia – Dimokratiki Parataxi — Ελιά – Δημοκρατική Παράταξη),,"{""alliance"": true}",826,1338,
GRC,2014-05-25,ep,TP,7979,2026-01-18 10:43:03.501000,2026-01-18 10:43:03.502000,To Potami,2,6.6,377438,mig,,,{},826,2346,
GRC,2014-05-25,ep,KKE,7980,2026-01-18 10:43:03.504000,2026-01-18 10:43:03.505000,K.K.E. - Kommounistiko Komma Elladas,2,6.11,349255,mig,,,{},826,614,
GRC,2014-05-25,ep,ANEL,7981,2026-01-18 10:43:03.507000,2026-01-18 10:43:03.509000,Anexartitoi Ellines - Panos Kammenos,1,3.46,197701,mig,,,{},826,2091,
GRC,2014-05-25,ep,LAOS,7982,2026-01-18 10:43:03.511000,2026-01-18 10:43:03.512000,Laikos Orthodoxos Synagermos,0,2.69,154027,mig,,,{},826,1179,
GRC,2014-05-25,ep,EEP,7985,2026-01-18 10:43:03.531000,2026-01-18 10:43:03.533000,Ellines Eyropaioi Polites,0,1.44,82350,mig,,,{},826,2347,
GRC,2014-05-25,ep,DIMAR,7983,2026-01-18 10:43:03.515000,2026-01-18 10:43:03.520000,Dimokratiki Aristera - Proodeytiki Synergasia,0,1.2,68873,mig,,,{},826,2093,
GRC,2014-05-25,ep,EPL,7986,2026-01-18 10:43:03.537000,2026-01-18 10:43:03.539000,Enosi Gia Tin Patrida Kai Ton Lao,0,1.04,59341,mig,,,{},826,2348,
GRC,2014-05-25,ep,KEK,7984,2026-01-18 10:43:03.525000,2026-01-18 10:43:03.527000,Komma Ellinon Kynigon,0,1,57014,mig,,,{},826,2167,
GRC,2015-01-25,parliament,SYRIZA,8373,2026-01-18 10:43:04.577000,2026-01-18 10:43:04.578000,Synaspismos Rizospastikis Aristeras-Syriza,149,36.34,2246064,mig,,,{},851,1592,
GRC,2015-01-25,parliament,ND,8374,2026-01-18 10:43:04.580000,2026-01-18 10:43:04.581000,Nea Dimokratia,76,27.81,1718815,mig,,,{},851,47,
GRC,2015-01-25,parliament,LS-CA,8375,2026-01-18 10:43:04.583000,2026-01-18 10:43:04.585000,Laikos Syndesmos - Chrysi Aygi,17,6.28,388447,mig,,,{},851,2092,
GRC,2015-01-25,parliament,TP,8376,2026-01-18 10:43:04.587000,2026-01-18 10:43:04.588000,To Potami,17,6.05,373868,mig,,,{},851,2346,
GRC,2015-01-25,parliament,KKE,8377,2026-01-18 10:43:04.590000,2026-01-18 10:43:04.592000,K.K.E. - Kommounistiko Komma Elladas,15,5.47,338138,mig,,,{},851,614,
GRC,2015-01-25,parliament,ANEL,8378,2026-01-18 10:43:04.594000,2026-01-18 10:43:04.595000,"Anexartitoi Ellines Ethn.Patr.Sym.,Akkel,Leyko,Pyr.Ell.,Chr.Kom.Ell.,An.El. P.Kammenos",13,4.75,293371,mig,,,{},851,2091,
GRC,2015-01-25,parliament,PASOK,8379,2026-01-18 10:43:04.597000,2026-01-18 10:43:04.599000,Pa.So.K,13,4.68,289482,mig,,,{},851,1338,
GRC,2015-01-25,parliament,KIDISO,8380,2026-01-18 10:43:04.601000,2026-01-18 10:43:04.602000,Kinima Dimokraton Sosialiston,0,2.46,152230,mig,,,{},851,2407,
GRC,2015-01-25,parliament,EK,8381,2026-01-18 10:43:04.604000,2026-01-18 10:43:04.605000,Enosi Kentroon,0,1.79,110827,mig,,,{},851,2165,
GRC,2015-01-25,parliament,Tel,8382,2026-01-18 10:43:04.608000,2026-01-18 10:43:04.609000,Teleia - Apostolos Gkletsos,0,1.77,109483,mig,,,{},851,2408,
GRC,2015-01-25,parliament,LAOS,8383,2026-01-18 10:43:04.611000,2026-01-18 10:43:04.612000,Laikos Orthodoxos Synagermos (La.O.S.),0,1.03,63698,mig,,,{},851,1179,
GRC,2015-09-20,parliament,SYRIZA,9397,2026-01-18 10:43:07.867000,2026-01-18 10:43:07.868000,Synaspismos Rizospastikis Aristeras-Syriza,145,35.46,1925904,mig,,,{},992,1592,
GRC,2015-09-20,parliament,ND,9398,2026-01-18 10:43:07.870000,2026-01-18 10:43:07.871000,Nea Dimokratia,75,28.1,1526205,mig,,,{},992,47,
GRC,2015-09-20,parliament,LS-CA,9399,2026-01-18 10:43:07.874000,2026-01-18 10:43:07.875000,Laikos Syndesmos-Chrysi Aygi,18,6.99,379581,mig,,,{},992,2092,
GRC,2015-09-20,parliament,PASOK,9400,2026-01-18 10:43:07.878000,2026-01-18 10:43:07.879000,Dimokratiki Symparataxi (Pa.So.K - Dim.Ar),17,6.28,341390,mig,,,{},992,1338,
GRC,2015-09-20,parliament,KKE,9402,2026-01-18 10:43:07.881000,2026-01-18 10:43:07.882000,K.K.E. - Kommounistiko Komma Elladas,15,5.55,301632,mig,,,{},992,614,
GRC,2015-09-20,parliament,TP,9403,2026-01-18 10:43:07.885000,2026-01-18 10:43:07.886000,To Potami ,11,4.09,222166,mig,,,{},992,2346,
GRC,2015-09-20,parliament,ANEL,9404,2026-01-18 10:43:07.888000,2026-01-18 10:43:07.889000,Anexartitoi Ellines Ethniki Patriotiki Symmachia,10,3.69,200423,mig,,,{},992,2091,
GRC,2015-09-20,parliament,EK,9405,2026-01-18 10:43:07.891000,2026-01-18 10:43:07.893000,Enosi Kentroon,9,3.43,186457,mig,,,{},992,2165,
GRC,2015-09-20,parliament,LE|PE,9406,2026-01-18 10:43:07.895000,2026-01-18 10:43:07.896000,Laiki Enotita,0,2.86,155242,mig,,,{},992,2596,
GRC,2015-09-20,parliament,DIMAR,9401,2026-01-18 10:43:17.174000,2026-01-18 10:43:17.176000,Dimokratiki Symparataxi (Pa.So.K - Dim.Ar),,,,mig,,,{},992,2093,9400
GRC,2019-05-26,ep,ND,10237,2026-01-18 10:43:10.371000,2026-01-18 10:43:10.372000,Ν.Δ/N.D. - Νέα Δημοκρατία/New Democracy ,8,33.12,1873137,,,,{},1060,47,
GRC,2019-05-26,ep,SYRIZA,10238,2026-01-18 10:43:10.374000,2026-01-18 10:43:10.376000,ΣΥ.ΡΙ.ΖΑ./SY.RΙ.ΖΑ. - Συνασπισμός Ριζοσπαστικής Αριστεράς/Coalition of the Radical Left,6,23.75,1343595,,,,{},1060,1592,
GRC,2019-05-26,ep,PASOK,10239,2026-01-18 10:43:10.378000,2026-01-18 10:43:10.379000,Coal. KINAL/ PASOK + DISI + KIDISO) - Coalition Movement for Change /  Panhellenic Socialist Movement + Democratic Alignment + Movement of Democratic Socialists) ,2,7.72,436726,,,,{},1060,1338,
GRC,2019-05-26,ep,KKE,10240,2026-01-18 10:43:10.381000,2026-01-18 10:43:10.383000,KKE - Κομμουνιστικό Κόμμα Ελλάδας/Communist Party of Greece ,2,5.35,302603,,,,{},1060,614,
GRC,2019-05-26,ep,LS-CA,10241,2026-01-18 10:43:10.385000,2026-01-18 10:43:10.386000,X.A. - Χρυσή Αυγή/Golden Dawn ,2,4.87,275734,,,,{},1060,2092,
GRC,2019-05-26,ep,EL,10242,2026-01-18 10:43:10.388000,2026-01-18 10:43:10.389000,ΕΛ/EL - Ελληνική Λύση / Greek Solution ,1,4.18,236347,,,,{},1060,2780,
GRC,2019-05-26,ep,MeRA25,10243,2026-01-18 10:43:10.392000,2026-01-18 10:43:10.393000,ΜέΡΑ25/DiEM25 - Μέτωπο Ευρωπαϊκής Ρεαλιστικής Ανυπακοής /European Realistic Disobedience Front ,0,2.99,169635,,,,{},1060,2742,
GRC,2019-05-26,ep,LE|PE,10244,2026-01-18 10:43:10.395000,2026-01-18 10:43:10.396000,Πλεύση Ελευθερίας /Course of Freedom - Πλεύση Ελευθερίας /Course of Freedom ,0,1.61,90927,,,,{},1060,2596,
GRC,2019-05-26,ep,TP,10245,2026-01-18 10:43:10.398000,2026-01-18 10:43:10.400000,To Potami - Το Ποτάμι/The River ,0,1.52,85934,,,,{},1060,2346,
GRC,2019-05-26,ep,EK,10246,2026-01-18 10:43:10.402000,2026-01-18 10:43:10.403000,E.K. - Ένωση Κεντρώων / Union of Centrists ,0,1.45,82084,,,,{},1060,2165,
GRC,2019-05-26,ep,E-OAD,10247,2026-01-18 10:43:10.405000,2026-01-18 10:43:10.407000,ELLADA - O ALLOS DROMOS,0,1.24,70347,,,,{},1060,2744,
GRC,2019-05-26,ep,LAOS,10248,2026-01-18 10:43:10.409000,2026-01-18 10:43:10.410000,LAIKOS ORTHODOXOS SYNAGERMOS - PATRIOTIKI RIZOSPASTIKI ENOSI,0,1.23,69779,,,,{},1060,1179,
GRC,2019-05-26,ep,Sp,11203,2026-01-18 10:43:17.769000,2026-01-18 10:43:17.770000,Spartans,,,,,,,{},1060,2902,10246
GRC,2019-07-07,parliament,ND,10391,2026-01-18 10:43:10.986000,2026-01-18 10:43:10.988000,ND,158,39.85,2251426,mig,,,{},1078,47,
GRC,2019-07-07,parliament,SYRIZA,10392,2026-01-18 10:43:10.990000,2026-01-18 10:43:10.991000,SYRIZA,86,31.53,1781180,mig,,,{},1078,1592,
GRC,2019-07-07,parliament,PASOK,10393,2026-01-18 10:43:10.993000,2026-01-18 10:43:10.995000,KIN.AL.,22,8.1,457527,mig, Electoral alliance: Movement for Change (Kinima Allagis) with Panhellenic Socialist Movement (Panellinio Sosialistikó Kínima) and Movement of Democratic Socialists (Kinima Dimokraton Sosialiston),,{},1078,1338,
GRC,2019-07-07,parliament,KKE,10395,2026-01-18 10:43:10.997000,2026-01-18 10:43:10.998000,KKE,15,5.3,299595,mig,,,{},1078,614,
GRC,2019-07-07,parliament,EL,10396,2026-01-18 10:43:11,2026-01-18 10:43:11.001000,ELLINIKI LYSI,10,3.7,208806,mig,,,{},1078,2780,
GRC,2019-07-07,parliament,MeRA25,10397,2026-01-18 10:43:11.004000,2026-01-18 10:43:11.005000,MERA25,9,3.44,194233,mig,,,{},1078,2742,
GRC,2019-07-07,parliament,LS-CA,10398,2026-01-18 10:43:11.007000,2026-01-18 10:43:11.008000,CHRYSI AVGI,0,2.93,165711,mig,,,{},1078,2092,
GRC,2019-07-07,parliament,LE|PE,10399,2026-01-18 10:43:11.011000,2026-01-18 10:43:11.012000,PLEFSI ELEFTHERIAS,0,1.46,82673,mig,,,{},1078,2596,
GRC,2019-07-07,parliament,EK,10400,2026-01-18 10:43:11.014000,2026-01-18 10:43:11.016000,EN. KENTROON,0,1.24,70161,mig,,,{},1078,2165,
GRC,2019-07-07,parliament,KIDISO,10394,2026-01-18 10:43:17.858000,2026-01-18 10:43:17.861000,KIN.AL.,,,,mig,,,{},1078,2407,10393
GRC,2019-07-07,parliament,Sp,11204,2026-01-18 10:43:17.863000,2026-01-18 10:43:17.865000,Spartans,,,,,,,{},1078,2902,10400
